Episode,ViolenceRate_per_agent_step,BeingZappedRate_per_agent_step,CooperationRate_per_agent_step,AppleRate_per_agent_step,BeamUseRate_per_agent_step,AvgReturn_per_agent,EthicalSelectivity,SkippedMinibatches
360,0.012162500000000001,0.012162500000000001,0.0069500000000000004,0.18732500000000002,0.16205000000000003,189.53749999999997,0.5714285714285714,0
380,0.01065,0.01065,0.007387500000000001,0.20275000000000004,0.1582625,205.11624999999998,0.693661971830986,0
400,0.010775000000000002,0.010775000000000002,0.0070750000000000006,0.19340000000000002,0.157075,195.65,0.6566125290023201,0
420,0.013500000000000002,0.013500000000000002,0.006975,0.18335000000000004,0.1658,185.57375000000002,0.5166666666666666,0
440,0.010587499999999998,0.010587499999999998,0.007462500000000001,0.19695,0.177325,199.30874999999997,0.7048406139315233,0
460,0.0127,0.0127,0.007050000000000001,0.18245000000000003,0.17502500000000001,184.7225,0.5551181102362206,0
480,0.010000000000000002,0.010000000000000002,0.0070750000000000006,0.1885375,0.1542625,190.825,0.7074999999999999,0
500,0.013524999999999999,0.013524999999999999,0.006550000000000002,0.17883749999999998,0.165425,180.87,0.4842883548983366,0
520,0.0119,0.0119,0.0068625000000000005,0.1814625,0.1660625,183.67125000000001,0.5766806722689075,0
540,0.010862500000000002,0.010862500000000002,0.006575,0.1885,0.14679999999999999,190.62999999999997,0.6052934407364786,0
560,0.012275,0.012275,0.005887500000000001,0.15141249999999998,0.1500375,153.29875,0.47963340122199605,0
580,0.012575000000000003,0.012575000000000003,0.005550000000000001,0.13299999999999995,0.140725,134.77749999999997,0.441351888667992,0
600,0.012475000000000002,0.012475000000000002,0.005175000000000001,0.1271375,0.1256625,128.77624999999998,0.4148296593186373,0
620,0.0105,0.0105,0.0053750000000000004,0.1172625,0.10815000000000001,118.9725,0.5119047619047619,0
640,0.0102625,0.0102625,0.005112500000000001,0.1139125,0.100875,115.5625,0.4981729598051157,0
660,0.008725000000000002,0.008725000000000002,0.005037500000000001,0.1288875,0.090725,130.50750000000002,0.5773638968481376,0
680,0.007750000000000002,0.007750000000000002,0.005300000000000001,0.139775,0.0790375,141.43625,0.6838709677419355,0
700,0.009025000000000002,0.009025000000000002,0.0047750000000000015,0.10967500000000001,0.0741,111.18625,0.5290858725761773,0
720,0.005550000000000001,0.005550000000000001,0.005037500000000001,0.1449375,0.06373749999999999,146.54250000000002,0.9076576576576577,0
740,0.0049125,0.0049125,0.005237500000000001,0.16240000000000004,0.06004999999999999,164.10625,1.0661577608142494,0
760,0.004575000000000001,0.004575000000000001,0.005300000000000001,0.15313749999999998,0.05672499999999999,154.83625,1.1584699453551912,0
780,0.003812500000000001,0.003812500000000001,0.004800000000000001,0.14855000000000002,0.0485375,150.09125,1.259016393442623,0
800,0.00315,0.00315,0.004600000000000002,0.1712,0.044875000000000005,172.72250000000003,1.460317460317461,0
820,0.0028,0.0028,0.004612500000000001,0.17592499999999997,0.044087499999999995,177.44,1.647321428571429,0
840,0.0028250000000000003,0.0028250000000000003,0.0049250000000000006,0.16175,0.041625,163.31374999999997,1.7433628318584071,0
860,0.0026499999999999996,0.0026499999999999996,0.0043500000000000014,0.1622375,0.041600000000000005,163.66249999999997,1.641509433962265,0
880,0.0020250000000000003,0.0020250000000000003,0.004487500000000001,0.1533375,0.0365625,154.80375,2.2160493827160495,0
900,0.0018750000000000004,0.0018750000000000004,0.004387500000000001,0.15362499999999998,0.0321375,155.0725,2.34,0
920,0.0018500000000000003,0.0018500000000000003,0.004212500000000001,0.1298125,0.0293875,131.20374999999999,2.277027027027027,0
940,0.0017125,0.0017125,0.0039250000000000005,0.1308375,0.0261,132.1275,2.291970802919708,0
960,0.0014750000000000002,0.0014750000000000002,0.00395,0.1123,0.024450000000000003,113.60875000000001,2.6779661016949152,0
980,0.0011750000000000003,0.0011750000000000003,0.003087500000000001,0.0780875,0.019775,79.08500000000001,2.627659574468085,0
1000,0.0010625000000000003,0.0010625000000000003,0.0030125000000000004,0.11204999999999998,0.0171375,113.05124999999998,2.8352941176470585,0
1020,0.00125,0.00125,0.002575,0.11781250000000001,0.014512500000000001,118.66749999999999,2.06,0
1040,0.0015000000000000002,0.0015000000000000002,0.0024000000000000002,0.08386250000000002,0.014225000000000002,84.64250000000001,1.5999999999999999,0
1060,0.0012250000000000002,0.0012250000000000002,0.00235,0.09288749999999998,0.013287500000000002,93.70500000000001,1.9183673469387752,0
1080,0.0014250000000000003,0.0014250000000000003,0.0024875,0.07767500000000001,0.013362500000000003,78.50375,1.745614035087719,0
1100,0.0017000000000000006,0.0017000000000000006,0.0026000000000000003,0.06738750000000002,0.015075,68.24624999999999,1.529411764705882,0
1120,0.0011750000000000003,0.0011750000000000003,0.0028125000000000003,0.104075,0.014499999999999999,105.005,2.3936170212765955,0
1140,0.001225,0.001225,0.0027,0.074225,0.0143125,75.14375,2.2040816326530615,0
1160,0.0015375000000000002,0.0015375000000000002,0.0026375,0.07217500000000002,0.013587499999999997,73.0375,1.7154471544715446,0
1180,0.0016375,0.0016375,0.0027125000000000005,0.066325,0.015837499999999997,67.21374999999999,1.6564885496183208,0
1200,0.0018375000000000002,0.0018375000000000002,0.0025625,0.0856375,0.014275,86.50375000000001,1.3945578231292517,0
1220,0.0012375,0.0012375,0.0024000000000000002,0.05968749999999999,0.0129,60.482499999999995,1.9393939393939394,0
1240,0.0011250000000000003,0.0011250000000000003,0.0020875000000000004,0.03206250000000001,0.010712500000000002,32.74125,1.8555555555555554,0
1260,0.0008500000000000001,0.0008500000000000001,0.0019375000000000004,0.0396875,0.010275000000000003,40.324999999999996,2.2794117647058827,0
1280,0.0009625000000000001,0.0009625000000000001,0.0017625000000000002,0.0560625,0.008987500000000002,56.6625,1.831168831168831,0
1300,0.000825,0.000825,0.0022000000000000006,0.03255,0.010600000000000002,33.28875,2.6666666666666674,0
1320,0.0010750000000000002,0.0010750000000000002,0.0023375,0.034425000000000004,0.011500000000000002,35.178749999999994,2.1744186046511627,0
1340,0.0011875000000000002,0.0011875000000000002,0.0023750000000000004,0.053012500000000004,0.011962500000000003,53.822500000000005,2.0,0
1360,0.0016250000000000001,0.0016250000000000001,0.0033,0.030525000000000004,0.017375,31.62375,2.0307692307692307,0
1380,0.0013125,0.0013125,0.003287500000000001,0.0391125,0.018425,40.214999999999996,2.504761904761905,0
1400,0.0017875000000000002,0.0017875000000000002,0.0035874999999999995,0.0278125,0.02465,28.986250000000002,2.0069930069930066,0
1420,0.0022625000000000006,0.0022625000000000006,0.003975000000000001,0.0423375,0.027912500000000007,43.62,1.7569060773480663,0
1440,0.0033875000000000003,0.0033875000000000003,0.0043500000000000014,0.032875,0.03497499999999999,34.303749999999994,1.2841328413284137,0
1460,0.003225,0.003225,0.005125,0.0229875,0.0433,24.637499999999996,1.5891472868217056,0
1480,0.004050000000000001,0.004050000000000001,0.005700000000000001,0.034937499999999996,0.058637499999999995,36.730000000000004,1.4074074074074074,0
1500,0.006025,0.006025,0.0064125000000000015,0.0232875,0.09211249999999999,25.335,1.0643153526970957,0
1520,0.007212500000000001,0.007212500000000001,0.006575,0.0397375,0.1093125,41.815000000000005,0.9116117850953205,0
1540,0.008125000000000002,0.008125000000000002,0.0068625000000000005,0.0452,0.11950000000000001,47.35625,0.8446153846153844,0
1560,0.008662500000000002,0.008662500000000002,0.006762500000000002,0.030362499999999997,0.12136249999999997,32.515,0.7806637806637807,0
1580,0.008775000000000002,0.008775000000000002,0.007112500000000001,0.0373,0.14777500000000005,39.572500000000005,0.8105413105413105,0
1600,0.008150000000000001,0.008150000000000001,0.006962500000000001,0.0751125,0.1452,77.30999999999999,0.8542944785276073,0
1620,0.0102375,0.0102375,0.007487500000000001,0.0504875,0.17248750000000002,52.842499999999994,0.7313797313797314,0
1640,0.008900000000000002,0.008900000000000002,0.007387500000000001,0.10891249999999997,0.1590125,111.25250000000001,0.8300561797752808,0
1660,0.0084875,0.0084875,0.006925000000000001,0.120075,0.13656249999999998,122.295,0.8159057437407954,0
1680,0.0092875,0.0092875,0.007437500000000001,0.0793875,0.1564875,81.75000000000001,0.8008075370121132,0
1700,0.009187500000000001,0.009187500000000001,0.0068625000000000005,0.07833749999999999,0.14906250000000001,80.48625000000001,0.746938775510204,0
1720,0.008450000000000003,0.008450000000000003,0.007387500000000001,0.062575,0.13771250000000002,64.87374999999999,0.8742603550295857,0
1740,0.007762500000000001,0.007762500000000001,0.007337500000000001,0.06817500000000001,0.1365,70.48125000000002,0.9452495974235104,0
1760,0.007750000000000002,0.007750000000000002,0.007362500000000001,0.0730625,0.13041250000000001,75.39124999999999,0.95,0
1780,0.008325000000000003,0.008325000000000003,0.006762500000000002,0.07015000000000002,0.12565,72.295,0.8123123123123123,0
1800,0.007187500000000001,0.007187500000000001,0.006962500000000001,0.12420000000000002,0.11897500000000003,126.40875000000001,0.968695652173913,0
1820,0.007937500000000002,0.007937500000000002,0.006975,0.09025000000000001,0.12805,92.47000000000001,0.8787401574803148,0
1840,0.007587500000000001,0.007587500000000001,0.007287500000000001,0.0856875,0.13042499999999999,88.01625,0.9604612850082371,0
1860,0.007625000000000002,0.007625000000000002,0.006975,0.0818125,0.12953750000000003,83.995,0.9147540983606556,0
1880,0.008900000000000002,0.008900000000000002,0.006912500000000002,0.042600000000000006,0.13150000000000003,44.79749999999999,0.776685393258427,0
1900,0.007537500000000001,0.007537500000000001,0.006687500000000001,0.069825,0.11561250000000003,71.9625,0.8872305140961857,0
1920,0.007575000000000001,0.007575000000000001,0.0072250000000000005,0.05332500000000001,0.107375,55.60124999999999,0.9537953795379538,0
1940,0.007287500000000001,0.007287500000000001,0.006725000000000002,0.057937499999999996,0.094575,60.07875,0.9228130360205834,0
1960,0.006850000000000002,0.006850000000000002,0.006362500000000002,0.03425,0.09406250000000001,36.28625,0.9288321167883212,0
1980,0.007150000000000001,0.007150000000000001,0.006312500000000001,0.018449999999999998,0.0874125,20.50125,0.8828671328671329,0
2000,0.0060125,0.0060125,0.006475,0.022050000000000004,0.08084999999999999,24.127499999999998,1.0769230769230769,0
2020,0.0067875,0.0067875,0.006900000000000002,0.039325,0.08733749999999998,41.545,1.0165745856353594,0
2040,0.008012500000000002,0.008012500000000002,0.005862500000000001,0.04681250000000001,0.07978750000000001,48.69875,0.7316692667706708,0
2060,0.007087500000000001,0.007087500000000001,0.006075000000000001,0.05850000000000001,0.0794375,60.4575,0.8571428571428572,0
2080,0.006650000000000001,0.006650000000000001,0.005787500000000001,0.0409,0.0726875,42.752500000000005,0.8703007518796992,0
2100,0.007387500000000001,0.007387500000000001,0.005612500000000001,0.027950000000000003,0.079475,29.779999999999994,0.7597292724196278,0
2120,0.009125,0.009125,0.0059250000000000014,0.0319875,0.09665000000000001,33.89625000000001,0.6493150684931509,0
2140,0.0064125,0.0064125,0.006300000000000002,0.031950000000000006,0.077025,33.963750000000005,0.9824561403508775,0
2160,0.0084125,0.0084125,0.0054625,0.031412499999999996,0.08972500000000001,33.18625,0.649331352154532,0
2180,0.0084375,0.0084375,0.005887500000000001,0.0298875,0.08586250000000001,31.736249999999995,0.6977777777777778,0
2200,0.0088625,0.0088625,0.005787500000000001,0.041787500000000005,0.0901875,43.655,0.6530324400564176,0
2220,0.010287500000000002,0.010287500000000002,0.005962500000000001,0.0452,0.09939999999999999,47.08624999999999,0.5795868772782503,0
2240,0.008512500000000001,0.008512500000000001,0.0057125000000000006,0.0202375,0.084975,22.074999999999996,0.671071953010279,0
2260,0.007362500000000001,0.007362500000000001,0.0063500000000000015,0.02085,0.0879625,22.86375,0.8624787775891342,0
2280,0.009025,0.009025,0.006087500000000001,0.036012499999999996,0.098575,37.97375000000001,0.6745152354570638,0
2300,0.011662500000000001,0.011662500000000001,0.0054625,0.022162499999999998,0.0953625,23.9175,0.4683815648445873,0
2320,0.008312500000000002,0.008312500000000002,0.005425000000000001,0.0391875,0.0866,40.9125,0.6526315789473683,0
2340,0.007150000000000001,0.007150000000000001,0.005737500000000001,0.05218750000000001,0.0668125,54.0625,0.8024475524475525,0
2360,0.0068625000000000005,0.0068625000000000005,0.005662500000000001,0.029674999999999997,0.06344999999999999,31.493750000000006,0.825136612021858,0
2380,0.0062625,0.0062625,0.005562500000000001,0.023312500000000003,0.0646625,25.093749999999996,0.8882235528942117,0
2400,0.0064,0.0064,0.006062500000000001,0.045875,0.06566249999999998,47.84375000000001,0.9472656250000001,0
2420,0.0059250000000000014,0.0059250000000000014,0.005837500000000001,0.05717500000000001,0.07010000000000001,59.027499999999996,0.9852320675105484,0
2440,0.0064,0.0064,0.0061375000000000015,0.0460125,0.06973750000000001,47.9775,0.9589843750000002,0
2460,0.00575,0.00575,0.005687500000000001,0.06525,0.062050000000000015,67.06875,0.9891304347826089,0
2480,0.004975000000000001,0.004975000000000001,0.005937500000000001,0.02105,0.061787499999999995,22.985,1.193467336683417,0
2500,0.006337500000000001,0.006337500000000001,0.006100000000000001,0.030324999999999998,0.0678375,32.29375,0.9625246548323472,0
2520,0.009087500000000002,0.009087500000000002,0.005262500000000001,0.037875000000000006,0.0712625,39.5775,0.579092159559835,0
2540,0.008175000000000002,0.008175000000000002,0.005600000000000001,0.0314875,0.0715125,33.306250000000006,0.6850152905198776,0
2560,0.006825,0.006825,0.005325000000000001,0.040237499999999995,0.07136250000000001,41.943749999999994,0.7802197802197803,0
2580,0.006575,0.006575,0.005737500000000001,0.0163625,0.066475,18.2375,0.8726235741444869,0
2600,0.008200000000000002,0.008200000000000002,0.005725000000000001,0.037349999999999994,0.07218749999999999,39.2025,0.698170731707317,0
2620,0.006537500000000002,0.006537500000000002,0.005900000000000001,0.025337500000000002,0.0724375,27.23125,0.9024856596558316,0
2640,0.006725000000000002,0.006725000000000002,0.006075000000000001,0.0166625,0.08486250000000001,18.646250000000002,0.9033457249070631,0
2660,0.0071,0.0071,0.006212500000000001,0.0118375,0.092375,13.8325,0.8750000000000001,0
2680,0.008550000000000002,0.008550000000000002,0.006650000000000001,0.011450000000000002,0.11228750000000001,13.553749999999999,0.7777777777777778,0
2700,0.008737500000000002,0.008737500000000002,0.006550000000000002,0.018699999999999998,0.11435,20.762500000000003,0.7496423462088698,0
2720,0.009650000000000002,0.009650000000000002,0.007037500000000002,0.010775000000000002,0.135725,13.028749999999999,0.7292746113989638,0
2740,0.009362500000000001,0.009362500000000001,0.007462500000000001,0.0134875,0.145,15.853750000000002,0.7970627503337784,0
2760,0.008775000000000002,0.008775000000000002,0.007387500000000001,0.013112500000000003,0.14027499999999998,15.441250000000002,0.8418803418803418,0
2780,0.010025000000000003,0.010025000000000003,0.007350000000000001,0.010087500000000003,0.16088750000000002,12.401250000000001,0.7331670822942642,0
2800,0.010087500000000001,0.010087500000000001,0.006887500000000002,0.0125625,0.15491249999999998,14.733749999999997,0.6827757125154896,0
2820,0.0111,0.0111,0.007525000000000001,0.0147125,0.16202499999999997,17.093750000000004,0.677927927927928,0
2840,0.011500000000000003,0.011500000000000003,0.006900000000000001,0.0080625,0.15867499999999998,10.25625,0.5999999999999999,0
2860,0.008625000000000002,0.008625000000000002,0.007625000000000002,0.016537499999999997,0.14825,18.89625,0.8840579710144927,0
2880,0.009612500000000003,0.009612500000000003,0.007262500000000001,0.014875,0.15055000000000002,17.192500000000003,0.755526657997399,0
2900,0.010425,0.010425,0.007475000000000001,0.0229375,0.1513875,25.296250000000004,0.7170263788968826,0
2920,0.009375000000000001,0.009375000000000001,0.007387500000000001,0.0110875,0.15261249999999998,13.446250000000001,0.7879999999999999,0
2940,0.0106625,0.0106625,0.007137500000000001,0.0073124999999999996,0.16733750000000003,9.55875,0.6694021101992966,0
2960,0.011537500000000001,0.011537500000000001,0.006962500000000001,0.017162499999999997,0.155675,19.3675,0.6034669555796317,0
2980,0.0090625,0.0090625,0.007450000000000001,0.00835,0.145375,10.727500000000001,0.8220689655172415,0
3000,0.008062500000000002,0.008062500000000002,0.007150000000000002,0.0053875,0.15231250000000002,7.645000000000001,0.8868217054263566,0
3020,0.007700000000000001,0.007700000000000001,0.007725000000000001,0.0050625,0.1388375,7.485000000000001,1.0032467532467533,0
3040,0.007550000000000001,0.007550000000000001,0.007825000000000002,0.009750000000000002,0.14637499999999998,12.243749999999999,1.0364238410596027,0
3060,0.007750000000000002,0.007750000000000002,0.007637500000000001,0.010587500000000003,0.15587499999999999,12.995,0.9854838709677418,0
3080,0.0072250000000000005,0.0072250000000000005,0.007637500000000001,0.0060750000000000005,0.15544999999999998,8.505,1.0570934256055364,0
3100,0.007650000000000001,0.007650000000000001,0.0075000000000000015,0.010375,0.1569,12.737500000000002,0.9803921568627451,0
3120,0.008137500000000002,0.008137500000000002,0.008025000000000001,0.005062500000000001,0.16783750000000003,7.616249999999999,0.9861751152073731,0
3140,0.006937500000000001,0.006937500000000001,0.007650000000000001,0.009662500000000001,0.15438749999999998,12.0925,1.1027027027027028,0
3160,0.008062500000000002,0.008062500000000002,0.007850000000000001,0.011612500000000001,0.17763749999999998,14.083749999999998,0.9736434108527131,0
3180,0.008812500000000003,0.008812500000000003,0.007425000000000001,0.018662500000000002,0.174725,21.021250000000002,0.8425531914893616,0
3200,0.008575000000000001,0.008575000000000001,0.008075000000000002,0.018675,0.178,21.2625,0.9416909620991255,0
3220,0.009350000000000002,0.009350000000000002,0.007787500000000001,0.010587500000000001,0.1794875,13.028750000000002,0.8328877005347592,0
3240,0.009587500000000002,0.009587500000000002,0.007512500000000001,0.017625,0.15982500000000002,20.0025,0.7835723598435462,0
3260,0.007362500000000001,0.007362500000000001,0.007287500000000001,0.021075,0.13622499999999998,23.38125,0.9898132427843802,0
3280,0.009200000000000002,0.009200000000000002,0.006850000000000002,0.016225,0.13718749999999996,18.44125,0.7445652173913044,0
3300,0.009550000000000003,0.009550000000000003,0.007000000000000001,0.0133875,0.14865,15.626249999999999,0.7329842931937172,0
3320,0.007800000000000001,0.007800000000000001,0.0070750000000000006,0.019737499999999995,0.13843750000000005,21.987499999999997,0.9070512820512819,0
3340,0.007200000000000001,0.007200000000000001,0.007112500000000001,0.012575,0.1380125,14.870000000000001,0.9878472222222222,0
3360,0.006750000000000002,0.006750000000000002,0.007275000000000001,0.01305,0.14194999999999997,15.382500000000002,1.0777777777777777,0
3380,0.007000000000000001,0.007000000000000001,0.0070375,0.0158875,0.14393750000000002,18.13,1.0053571428571428,0
3400,0.007262500000000001,0.007262500000000001,0.0070125000000000005,0.024624999999999998,0.132325,26.860000000000003,0.9655765920826161,0
3420,0.007350000000000001,0.007350000000000001,0.007175000000000001,0.014474999999999998,0.13355,16.721249999999998,0.9761904761904762,0
3440,0.0066125,0.0066125,0.007475000000000001,0.0105125,0.13371249999999998,12.908750000000001,1.1304347826086958,0
3460,0.006512500000000002,0.006512500000000002,0.007137500000000001,0.010400000000000001,0.139775,12.6725,1.095969289827255,0
3480,0.0075625000000000015,0.0075625000000000015,0.007800000000000001,0.0116,0.14425000000000002,14.07875,1.031404958677686,0
3500,0.0089125,0.0089125,0.007662500000000001,0.0098625,0.1503625,12.2775,0.8597475455820478,0
3520,0.0081,0.0081,0.007762500000000001,0.013637500000000002,0.1471375,16.13125,0.9583333333333335,0
3540,0.0089875,0.0089875,0.0078375,0.009937499999999998,0.15066249999999998,12.3975,0.8720445062586927,0
3560,0.007350000000000001,0.007350000000000001,0.007975000000000001,0.009312500000000001,0.14947499999999997,11.821250000000001,1.0850340136054422,0
3580,0.008225000000000001,0.008225000000000001,0.007525000000000001,0.01255,0.15485,14.938750000000002,0.9148936170212766,0
3600,0.009525000000000002,0.009525000000000002,0.008275000000000001,0.009862500000000003,0.17382499999999998,12.4725,0.8687664041994749,0
3620,0.008650000000000001,0.008650000000000001,0.0075625000000000015,0.01045,0.16175,12.842500000000001,0.8742774566473989,0
3640,0.008125000000000002,0.008125000000000002,0.007812500000000002,0.016712499999999998,0.15607500000000002,19.172499999999996,0.9615384615384616,0
3660,0.0084375,0.0084375,0.007800000000000001,0.009512500000000002,0.14942500000000003,11.942499999999999,0.9244444444444445,0
3680,0.009387500000000002,0.009387500000000002,0.007450000000000001,0.015874999999999997,0.142175,18.25625,0.7936085219707056,0
3700,0.008112500000000002,0.008112500000000002,0.007587500000000001,0.01,0.13401250000000003,12.388749999999998,0.9352850539291218,0
3720,0.0068625000000000005,0.0068625000000000005,0.007275000000000001,0.00645,0.12283750000000002,8.760000000000002,1.0601092896174864,0
3740,0.0065000000000000014,0.0065000000000000014,0.007212500000000001,0.011300000000000001,0.11968750000000002,13.59875,1.1096153846153844,0
3760,0.005662500000000001,0.005662500000000001,0.007175000000000001,0.016075,0.10763750000000001,18.39625,1.2671081677704195,0
3780,0.005962500000000001,0.005962500000000001,0.007750000000000002,0.006112500000000001,0.11833750000000001,8.568749999999998,1.29979035639413,0
3800,0.006425000000000002,0.006425000000000002,0.007825000000000002,0.0080625,0.121875,10.51875,1.2178988326848248,0
3820,0.006925000000000001,0.006925000000000001,0.007062500000000001,0.007412500000000001,0.1313625,9.658750000000001,1.01985559566787,0
3840,0.007862500000000001,0.007862500000000001,0.007537500000000001,0.007049999999999999,0.138825,9.435000000000002,0.9586645468998409,0
3860,0.006525,0.006525,0.006900000000000001,0.0182,0.1193125,20.3825,1.0574712643678161,0
3880,0.006837500000000001,0.006837500000000001,0.007750000000000002,0.0076625,0.12820000000000004,10.11875,1.13345521023766,0
3900,0.008562500000000002,0.008562500000000002,0.007662500000000001,0.0082375,0.1345625,10.72375,0.8948905109489049,0
3920,0.008587500000000001,0.008587500000000001,0.007375000000000001,0.0065875000000000005,0.1399,8.912500000000001,0.858806404657933,0
3940,0.008250000000000002,0.008250000000000002,0.0075625000000000015,0.022787500000000002,0.12856249999999997,25.176250000000003,0.9166666666666666,0
3960,0.007762500000000001,0.007762500000000001,0.008137500000000002,0.008400000000000001,0.14279999999999998,10.98,1.0483091787439616,0
3980,0.008025000000000001,0.008025000000000001,0.007737500000000001,0.010675,0.13651249999999998,13.093750000000004,0.9641744548286605,0
4000,0.007475000000000001,0.007475000000000001,0.007412500000000001,0.019049999999999997,0.1339625,21.405,0.9916387959866221,0
